Gene,Chr,Start,End
VCAN-AS1,5,83531352,83562314
LOC124901021,5,83562215,83569155
HAPLN1,5,83637805,83720855
RN7SKP295,5,83685866,83686018
RNU6-620P,5,83703448,83703543
RPL13AP14,5,83746361,83747011
RNU4-11P,5,83803554,83803685
ZP3P1,5,83875190,83875754
LOC107986386,5,83898914,83900331
EDIL3,5,83940554,84384880
RNU6-448P,5,84196883,84196989
LOC124901223,5,84315605,84315690
EDIL3-DT,5,84379639,84538791
LOC105379059,5,84564286,84574778
PPIAP79,5,84999618,85000312
RBBP4P6,5,85190627,85190974
LOC101060076,5,85210038,85216823
LOC101929321,5,85291349,85304189
RPL5P17,5,85464372,85465372
LOC645181,5,85549391,85550153
LOC105379061,5,85627800,85635254
RPS2P25,5,85762499,85763266
LOC105379062,5,85805307,85856200
LOC105379063,5,86009266,86031106
PTP4A1P4,5,86086940,86089288
NBPF22P,5,86282444,86297547
LOC105379064,5,86352534,86430218
LOC100421863,5,86402329,86402942
COX7C,5,86617941,86620962
SNORD138,5,86620506,86620568
RNU6-804P,5,86663144,86663250
LINC02059,5,86746818,86749772
RPL10AP9,5,86884210,86884915
LOC645261,5,87048906,87056260
LOC105379065,5,87066501,87075269
RN7SKP34,5,87102603,87102846
MIR4280,5,87114879,87114954
LOC101929380,5,87120148,87248021
LINC01949,5,87215735,87239201
RASA1,5,87267883,87391916
RN7SL629P,5,87294189,87294473
LOC124901022,5,87296138,87309947
RNU6-606P,5,87299687,87299797
CCNH,5,87311471,87412930
LOC644285,5,87318415,87323628
LOC105379066,5,87412982,87483172
RNU6-727P,5,87420347,87420447
LOC124901222,5,87507197,87507306
LINC02488,5,87662042,87679409
LINC02144,5,87680480,87715634
LOC124901023,5,87863327,87868152
LOC105379070,5,88100277,88111364
TMEM161B,5,88185570,88268845
TMEM161B-DT,5,88268882,88436674
RNA5SP187,5,88274258,88274376
RPS3AP22,5,88381921,88382771
LOC124900200,5,88382772,88382907
LINC02060,5,88408982,88439090
LINC00461,5,88538266,88691041
H3P23,5,88602671,88603317
MIR9-2,5,88666853,88666939
MEF2C-AS2,5,88676218,88722831
LOC124901024,5,88691757,88697144
MEF2C,5,88717117,88904105
MEF2C-AS1,5,88883330,89467581
LOC105379074,5,89389604,89394360
LOC105379073,5,89402308,89409749
LOC107986387,5,89487670,89492192
LINC02161,5,89581217,89794279
LOC124901184,5,89827084,89847784
LOC102724637,5,89902109,89975047
MIR3660,5,90016621,90016720
LINC01339,5,90158339,90290071
CETN3,5,90392257,90409756
LOC731157,5,90410000,90410669
MBLAC2,5,90458209,90474771
POLR3G,5,90473929,90514557
LYSMD3,5,90515626,90529584
ADGRV1,5,90558797,91164437
LOC105379077,5,90713517,90741269
TMEM251P1,5,91030692,91031549
LOC107986432,5,91151822,91265273
LOC107986433,5,91236783,91238778
RNU4-90P,5,91270727,91270867
LUCAT1,5,91302986,91314402
RPS18P7,5,91354440,91354973
ARRDC3,5,91368631,91383317
ARRDC3-AS1,5,91380347,91420715
RAB5CP2,5,91476218,91477220
LOC107986434,5,91604706,91619598
LOC105379078,5,91687476,91721389
PCBP2P3,5,91843514,91844532
LOC105379080,5,92324125,92490955
LOC105379082,5,92553145,92688226
LDHBP3,5,92840837,92841624
CCT7P2,5,92889372,92890910
LINC02058,5,92912116,92939786
LOC107986388,5,92999782,93000591
LOC124901025,5,93068528,93075693
LOC105379083,5,93135785,93191189
POLD2P1,5,93267338,93268684
NR2F1-AS1,5,93409356,93581320
LOC124901026,5,93571682,93574817
NR2F1,5,93583222,93594611
LOC124901027,5,93597302,93598165
FAM172A,5,93617725,94111699
MIR2277,5,93620696,93620788
LOC124901028,5,93621682,93674843
NPM1P27,5,93682519,93683733
POU5F2,5,93733220,93741600
LOC105379087,5,94111592,94251859
KIAA0825,5,94150851,94618604
MTND5P12,5,94567458,94568937
MTND6P3,5,94568929,94569470
MTCYBP35,5,94569540,94570676
LOC100533629,5,94592428,94594876
SLF1,5,94618231,94697621
MCTP1,5,94703690,95285094
RPL7P18,5,94825890,94826715
LOC105379085,5,95138574,95259596
LOC105379089,5,95366377,95391172
FAM81B,5,95391366,95450441
RTRAFP2,5,95440056,95440848
TTC37,5,95463894,95554977
RNU6-308P,5,95521369,95521475
ARSK,5,95555101,95605102
GPR150,5,95620087,95622142
LOC112267933,5,95622853,95632340
RFESD,5,95646777,95658082
SPATA9,5,95652181,95732102
LOC105379090,5,95670346,95684773
RHOBTB3,5,95717624,95796361
HSPD1P11,5,95769697,95771183
GLRX,5,95813849,95822726
LOC124901029,5,95829236,95852705
GGCTP1,5,95833955,95834568
LOC102724720,5,95834827,95849857
LINC01554,5,95852232,95860133
LOC105379091,5,95861784,95881606
ELL2,5,95885098,95961851
LOC101929710,5,95962001,96631085
FABP5P5,5,95972967,95973454
LOC105379096,5,95986266,96072467
MIR583,5,96079138,96079212
LOC105379675,5,96165520,96170257
RNU6-524P,5,96210121,96210227
LOC124901032,5,96213410,96215028
LOC107986365,5,96327017,96344349
LOC124901034,5,96330427,96333766
PCSK1,5,96390333,96433248
LOC102724070,5,96433274,96494800
CAST,5,96662037,96774683
LOC107986363,5,96705345,96716439
ERAP1,5,96760813,96935854
LOC124901031,5,96784080,96787106
LOC124901033,5,96807458,96816858
ERAP2,5,96875939,96919716
LOC124901030,5,96934091,96936075
LNPEP,5,96936080,97037513
RPS20P16,5,96942895,96943222
SETP22,5,97054683,97057182
LIX1-AS1,5,97071468,97186133
LIX1,5,97091867,97142611
RIOK2,5,97160867,97183247
RNU1-73P,5,97175950,97176113
YTHDF1P1,5,97368587,97370619
LOC100289037,5,97449365,97449741
LINC01340,5,97504696,97671051
MTCYBP40,5,97677547,97678681
LOC391813,5,97737719,97738724
LINC02234,5,97840758,97923475
LINC01846,5,98085866,98161239
LOC100420130,5,98204677,98205193
PSME2P1,5,98213373,98214165
LOC402221,5,98338660,98340147
KRT8P32,5,98391816,98393610
MRPS35P2,5,98402543,98402721
MTCO2P24,5,98409675,98410100
MTCO1P24,5,98410235,98411792
CTBP2P4,5,98576339,98577457
DDX18P4,5,98679314,98681872
RGMB,5,98768632,98796494
RGMB-AS1,5,98769618,98773084
CSNK1A1P3,5,98833380,98833908
LOC105379099,5,98841041,98845666
CHD1,5,98853985,98929007
RNU6-402P,5,98889731,98889833
CHD1-DT,5,98928562,99004021
LOC100289230,5,98929134,98931009
RPS9P3,5,98954369,98955009
LOC107986436,5,99046441,99059986
LOC100652833,5,99522398,99525361
GUSBP8,5,99532628,99534367
LINC02113,5,99533990,99577954
CRLF3P2,5,99947440,99949623
EEF1A1P20,5,99996487,99998130
MTCYBP22,5,100045928,100046374
MTND6P22,5,100046450,100046970
MTND5P10,5,100046974,100048785
MTND4P35,5,100048988,100050362
MTND4LP5,5,100050359,100050650
MTND3P19,5,100050719,100051063
MTCO3P22,5,100051134,100051917
MTATP6P2,5,100051917,100052597
MTATP8P3,5,100052552,100052757
MTCO2P22,5,100052857,100053539
MTCO1P22,5,100053686,100055045
GUSBP7,5,100066239,100066417
RNU6-1119P,5,100153672,100153779
LOC105379101,5,100246831,100248337
GUSBP19,5,100379505,100388254
LOC105379100,5,100398497,100443723
FAM174A-DT,5,100450914,100535243
FAM174A,5,100535374,100586741
RN7SKP62,5,100733058,100733386
ST8SIA4,5,100806933,100903282
MIR548P,5,100816482,100816565
LOC107986437,5,100903408,100944533
LOC107986438,5,101245599,101273805
GTF3AP4,5,101271737,101272624
LOC105379102,5,101525583,101854335
RN7SL802P,5,101581830,101582128
OR7H2P,5,101815883,101816780
RNA5SP188,5,102131118,102131135
SLCO4C1,5,102233986,102296284
RN7SKP68,5,102302504,102302810
SLCO6A1,5,102371774,102499001
LOC124901035,5,102499086,102505670
LOC124901036,5,102509431,102511961
LINC00492,5,102581368,102617589
LINC00491,5,102608492,102671464
LOC105379104,5,102664147,102726587
PAM,5,102754783,103031105
EIF3KP1,5,103032313,103033061
LOC105379105,5,103045631,103071025
GIN1,5,103086000,103120138
PPIP5K2,5,103120301,103212799
LOC124901037,5,103245797,103253601
MACIR,5,103258374,103278660
PDZPH1P,5,103430533,103526618
LINC02115,5,103528434,103541985
NUDT12,5,103548855,103562789
LOC105379107,5,103607232,103946321
LOC101930276,5,103880878,103891397
LINC02163,5,104080898,104105452
RNU1-140P,5,104098874,104099038
RN7SL255P,5,104260531,104260826
LOC105379109,5,104630163,104773847
RNU6-334P,5,104780288,104780389
RAB9BP1,5,105099474,105100098
LOC105379110,5,105243148,105392970
RNA5SP189,5,105922994,105923108
LOC345571,5,106416099,106417453
LOC100289569,5,106544099,106544496
LINC01950,5,106815197,107011014
PSMC1P5,5,107195156,107195332
EFNA5,5,107376894,107670937
LOC124901038,5,107556935,107564490
LOC345576,5,107724820,107727126
RN7SL782P,5,107734773,107735066
LOC124901039,5,107778868,107780958
RN7SKP122,5,107810629,107810924
FBXL17,5,107859035,108382098
LOC105379114,5,108467402,108486084
RPS20P3,5,108593484,108594003
LOC107986440,5,108718079,108724264
LINC01023,5,108727825,108728261
FER,5,108747897,109196841
RACK1P1,5,108784005,108785597
LOC100820733,5,108893990,108894670
RNU6-47P,5,109014835,109014940
GJA1P1,5,109049582,109052656
LOC124901040,5,109162707,109180753
LOC285638,5,109237134,109326369
PJA2,5,109334722,109409974
LOC105379117,5,109451444,109574335
KRT18P42,5,109588289,109589655
LOC124901041,5,109687801,109689782
MAN2A1,5,109689927,109869625
RN7SKP230,5,109699602,109699834
CT45B1P,5,109839949,109840697
LINC01848,5,109883182,109884903
PGAM5P1,5,109884086,109885495
LOC105379119,5,109907503,109912271
TMEM232,5,110387431,110738954
MIR548F3,5,110513829,110513915
LOC124900207,5,110684794,110684927
SLC25A46,5,110738145,110765157
BCLAF1P1,5,110946273,110951024
LOC100131280,5,110982779,110984455
LOC105379121,5,111006696,111014626
TSLP,5,111070062,111078026
WDR36,5,111092348,111130502
LOC100129099,5,111155247,111155967
RPS3AP21,5,111192185,111193067
CAMK4,5,111223583,111494886
STARD4,5,111496033,111512535
STARD4-AS1,5,111512226,111739726
LOC105369177,5,111515585,111525816
LOC124901042,5,111533309,111539592
HMGN1P13,5,111572102,111572239
RN7SKP57,5,111719769,111720061
NREP,5,111728802,111976932
LOC105379122,5,111826769,111845362
HMGN1P14,5,111846050,111846566
NREP-AS1,5,111912508,112017306
EPB41L4A,5,112141829,112419935
EPB41L4A-AS1,5,112160526,112162501
SNORA13,5,112161485,112161617
LOC124901044,5,112194597,112201543
LOC101927023,5,112228283,112257309
EPB41L4A-DT,5,112419583,112420978
HMGB3P16,5,112452703,112452989
LOC124901043,5,112521511,112530412
LOC100286958,5,112546973,112547505
LINC02200,5,112628436,112630921
LOC102467216,5,112656428,112682888
APC,5,112707498,112846239
CBX3P3,5,112777443,112778259
RNU6-482P,5,112778363,112778469
SRP19,5,112861287,112898371
REEP5,5,112876385,112922227
XBP1P1,5,112885122,112886687
ZRSR2P1,5,112891628,112893097
LOC105379123,5,112922387,112935082
LOC105379126,5,112971811,112974785
DCP2,5,112976798,113022195
MCC,5,113022106,113488453
LOC124901045,5,113294860,113339765
LOC107986366,5,113399941,113459163
TSSK1B,5,113432553,113434989
RNU4ATAC13P,5,113493835,113493960
LOC124901046,5,113511859,113513658
YTHDC2,5,113513694,113595284
LOC107986441,5,113633306,113695327
LOC105379127,5,113739472,113777308
LOC124901047,5,113806083,113998398
KCNN2,5,114055978,114496496
RN7SKP89,5,114253513,114253754
LOC101927078,5,114447418,114773413
LINC01957,5,114576041,114579970
TRIM36,5,115124772,115180294
PGGT1B,5,115204012,115262877
RPS2P26,5,115264614,115265231
CCDC112,5,115267190,115296654
HMGN1P15,5,115289036,115289330
LOC105379129,5,115296928,115338931
LOC105379130,5,115364202,115370216
CTNNA1P1,5,115389024,115392441
AK3P4,5,115402340,115402964
LOC112267949,5,115489646,115489933
CCT5P1,5,115512050,115513921
FEM1C,5,115520908,115544775
TMED7-TICAM2,5,115578496,115626036
TICAM2,5,115578496,115602479
TICAM2-AS1,5,115602155,115620419
TMED7,5,115613210,115626036
LOC102467217,5,115642125,115672652
LOC124901048,5,115739044,115756543
H3P24,5,115770499,115771164
RNU2-49P,5,115774319,115774502
CDO1,5,115804733,115816659
LOC124901049,5,115817088,115832882
ATG12,5,115828200,115841565
AP3S1,5,115841935,115914081
LINCADL,5,115956571,115958601
LVRN,5,115962475,116027606
DDX43P1,5,115974505,115975854
ARL14EPL,5,116032472,116059489
RPS25P6,5,116051864,116052342
COMMD10,5,116085025,116293287
RNU6-644P,5,116188455,116188552
HMGN2P27,5,116217826,116218402
MIR12130,5,116255743,116255834
LOC101927190,5,116367416,116374570
SEMA6A,5,116443555,116574823
SEMA6A-AS1,5,116447498,116471673
RPS14P8,5,116562525,116563064
SEMA6A-AS2,5,116574418,116611200
RPS17P2,5,116716218,116716696
LINC02214,5,116743302,116762209
LOC105379133,5,116764434,116814383
LOC105379136,5,116899203,116913594
LOC105379135,5,116899713,116917909
LOC105379134,5,116917240,116919948
LOC105379137,5,116921416,116953427
LOC107986375,5,117019542,117019679
LOC105379138,5,117271931,117280456
RPL35AP15,5,117301107,117301442
LOC105379139,5,117356976,117370406
LINC00992,5,117415512,117579744
LOC124900192,5,117454949,117479368
LOC124901050,5,117505644,117507814
LOC100129526,5,117717325,117719947
LINC02147,5,117730361,118266062
RPL7L1P4,5,117778619,117779610
LOC124901051,5,118187469,118206975
LINC02148,5,118282574,118284777
LINC02208,5,118350966,118562117
LINC02216,5,118576958,118582221
LINC02215,5,118596188,118628092
RNU7-34P,5,118758212,118758273
LOC124901052,5,118759590,118762995
DTWD2,5,118836074,118988547
PTMAP2,5,118973562,118974820
MIR1244-2,5,118974586,118974670
DMXL1-DT,5,118996312,119070890
LOC124901188,5,119007571,119007668
LOC100128407,5,119009831,119012812
LOC100127986,5,119011455,119012158
LOC124901209,5,119069297,119069400
DMXL1,5,119071027,119249127
SEPTIN7P10,5,119126559,119128473
LAMTOR3P2,5,119132685,119132902
RNU6-701P,5,119138859,119138965
MIR5706,5,119154637,119154716
TNFAIP8,5,119268759,119399688
RN7SL174P,5,119306343,119306631
LOC102723444,5,119339786,119355773
RNA5SP190,5,119445716,119445833
HSD17B4,5,119452497,119542332
LOC124901215,5,119468959,119469055
RPL21P58,5,119547099,119547645
FABP5P6,5,119555248,119555658
LOC107986444,5,119579344,119585019
LOC124901198,5,119610202,119610305
FAM170A,5,119629558,119635822
LOC348958,5,119680172,119682008
LOC105379144,5,119835261,119977955
LOC124901053,5,120011629,120012848
RNU6-718P,5,120337549,120337653
LOC124901054,5,120433068,120451857
PRR16,5,120464278,120794594
PRELID3BP8,5,120658077,120658371
RNU4-69P,5,120710698,120710840
LOC105379147,5,120868488,120873064
LOC102467226,5,121322550,121325837
RPL23AP44,5,121575803,121576256
RPL18P3,5,121616215,121616857
RSL24D1P10,5,121671178,121671922
LOC105379150,5,121821674,121832366
LOC105379149,5,121829486,121878786
FTMT,5,121851882,121852833
LOC105379148,5,121867340,121872540
SRFBP1,5,121961975,122078935
LOX,5,122063195,122078259
ZNF474-AS1,5,122113417,122154894
ZNF474,5,122129546,122153569
LOC100505841,5,122160176,122182658
SNCAIP,5,122311353,122464219
ANCV1RP,5,122373512,122374481
MGC32805,5,122436497,122479087
LOC107986446,5,122454590,122476827
LOC105379151,5,122545300,122567123
LOC101927357,5,122581499,122584600
LINC02201,5,122628952,122730560
ARGFXP1,5,122675718,122680538
SNX2,5,122774996,122834543
LOC105379154,5,122787937,122845549
LOC124901216,5,122796088,122796227
SNX24,5,122845613,123029318
LOC124901213,5,123009542,123009640
RN7SL689P,5,123022489,123022783
PPIC,5,123023250,123036725
PPIC-AS1,5,123035922,123056770
RN7SL711P,5,123070783,123071080
PRDM6-AS1,5,123086231,123090316
PRDM6,5,123089241,123194266
SUMO1P5,5,123235957,123243587
CEP120,5,123344892,123423842
KRT8P33,5,123400672,123402418
HMGB3P17,5,123468598,123469216
CSNK1G3,5,123512177,123617049
KRT18P16,5,123636063,123637472
LINC01170,5,124059794,124438520
LOC101927397,5,124131194,124137318
HMGB1P29,5,124220344,124221100
LOC107986448,5,124306251,124317861
LOC105379155,5,124403510,124410061
ZNF608,5,124636915,124748824
LOC105379156,5,124796866,124802098
RPL28P3,5,124808908,124809255
LOC105379157,5,124868785,124876128
LOC107986391,5,124950852,124962902
LOC124901055,5,124972280,124973249
LOC105379158,5,124987565,124996138
LOC101927421,5,125036831,125367734
HMGB1P22,5,125265263,125265802
RN7SKP117,5,125350868,125351131
LOC124901056,5,125479095,126370298
LINC02240,5,125493261,125602227
LOC100419321,5,125862650,125863286
RPSAP37,5,125966738,125967502
LINC02039,5,126179577,126193850
LOC101927488,5,126272517,126285175
GRAMD2B,5,126360120,126494364
LOC101927514,5,126386258,126394607
ALDH7A1,5,126541841,126595219
LOC124901189,5,126553302,126553398
PHAX,5,126600947,126627252
RPLP1P7,5,126627979,126628449
TEX43,5,126631705,126636284
LOC105379162,5,126659763,126674976
BOLA3P3,5,126663150,126663688
HSPE1P10,5,126737766,126738084
LMNB1-DT,5,126751963,126776486
RNU6-752P,5,126755316,126755417
LMNB1,5,126776623,126837020
MARCHF3,5,126867714,127030558
LOC105379163,5,127031343,127038872
C5orf63,5,127042562,127073502
MRPS5P3,5,127142181,127143954
LOC112267893,5,127170330,127179847
SELENOTP2,5,127176700,127177072
LOC105379198,5,127218521,127230384
MEGF10,5,127229300,127461222
LOC124901057,5,127232124,127235780
LOC105379199,5,127253935,127291576
HNRNPKP1,5,127511262,127512862
PRRC1,5,127517640,127555085
LOC124901058,5,127555357,127569465
CTXN3,5,127649082,127658630
LOC105379164,5,127651743,127663762
CCDC192,5,127702216,127941507
CUL1P1,5,127784165,127787327
LOC124901059,5,127909160,127935314
SLC12A2-DT,5,127940440,128083175
SLC12A2,5,128083766,128189677
POGLUT2P1,5,128109205,128111198
FBN2,5,128257909,128538245
LOC105379167,5,128640362,128659176
LOC105379168,5,128661857,128935765
SLC27A6,5,128965488,129033635
LOC102723638,5,129083450,129088038
LOC124901060,5,129092926,129096779
ISOC1,5,129094749,129114028
MIR4633,5,129097688,129097766
LOC102723654,5,129140209,129393928
LOC105379169,5,129343767,129352488
MIR4460,5,129397062,129397147
ADAMTS19-AS1,5,129459559,129460689
ADAMTS19,5,129460298,129738683
MINAR2,5,129748094,129766732
LOC112267944,5,129885865,129905927
CHSY3,5,129903979,130186634
RNU6ATAC10P,5,129974891,129974970
RNA5SP191,5,130114409,130114510
HSPA8P4,5,130140008,130142147
LOC105379171,5,130337409,130379896
RNU7-53P,5,130386622,130386679
ARL2BPP4,5,130529408,130530094
LOC107986449,5,130798530,130871427
RPL11P2,5,130989879,130990471
LOC402229,5,130994243,130996296
LOC105379172,5,131019893,131068550
HINT1,5,131159027,131165256
LYRM7,5,131170944,131205428
LOC124901061,5,131209268,131224471
CDC42SE2,5,131210052,131394672
LOC105379173,5,131394640,131422702
RAPGEF6,5,131423921,131635229
FNIP1,5,131641714,131797017
ACTBP4,5,131658440,131660199
MEIKIN,5,131806990,131945663
ACSL6,5,131949973,132012068
ACSL6-AS1,5,132003579,132007036
LOC124901062,5,132011456,132015529
LOC105379174,5,132047421,132062891
IL3,5,132060655,132063204
CSF2,5,132073789,132076170
P4HA2-AS1,5,132184876,132192805
P4HA2,5,132190147,132227853
MIR6830,5,132217849,132217918
PDLIM4,5,132257696,132273454
LOC124901063,5,132277397,132277750
SLC22A4,5,132294394,132344190
MIR3936HG,5,132311276,132369916
MIR3936,5,132365490,132365599
SLC22A5,5,132369710,132395612
IRF1-AS1,5,132410929,132476044
LOC124901064,5,132422664,132449626
IRF1,5,132481609,132490773
IL5,5,132541445,132556815
RAD50,5,132556977,132646349
TH2LCRR,5,132630589,132656154
IL13,5,132656522,132661110
IL4,5,132673989,132682678
LOC105379176,5,132679085,132682629
KIF3A,5,132688812,132737546
CCNI2,5,132747426,132756065
SEPTIN8,5,132750819,132780083
SOWAHA,5,132813302,132816786
SHROOM1,5,132822141,132830647
RNU7-15P,5,132841149,132841407
LOC124901190,5,132841248,132841307
RNA5SP192,5,132848577,132848696
GDF9,5,132861185,132866651
UQCRQ,5,132866642,132868847
LEAP2,5,132873668,132875046
AFF4,5,132875395,132963634
EEF1A1P50,5,132942929,132944076
ATP6V0E1P1,5,132948493,132948715
LOC124901065,5,132963741,132964690
LOC402230,5,132986421,132988138
ZCCHC10,5,132996985,133026549
LOC107986374,5,133000396,133003365
HSPA4,5,133052013,133106449
LOC105379178,5,133111068,133124485
RPL6P15,5,133172218,133173042
FSTL4,5,133196455,133842067
CTB-49A3.2,5,133207887,133226040
LOC124901067,5,133256445,133275972
LOC124901068,5,133360714,133378842
CTB-3M24.3,5,133387882,133396076
MIR1289-2,5,133427596,133427706
LOC124901066,5,133574829,133580747
LOC101060035,5,133720495,133720934
LOC124901210,5,133850857,133850957
WSPAR,5,133913677,133917269
LOC105379182,5,133925622,133953612
C5orf15,5,133955510,133968625
LOC105379183,5,133968689,133970223
VDAC1,5,133971871,134114540
LOC124901069,5,134081813,134082151
TCF7,5,134108218,134148210
SKP1,5,134148935,134176950
PPP2CA,5,134194332,134226073
MIR3661,5,134225757,134225852
RPS13P6,5,134267386,134267900
CDKL3,5,134283345,134371624
UBE2B,5,134371569,134392108
CDKN2AIPNL,5,134402065,134411881
RPS10P11,5,134422828,134423290
LINC02999,5,134429051,134435047
RNU6-456P,5,134500178,134500284
LINC01843,5,134506552,134509230
RN7SL541P,5,134517810,134518092
LOC124901070,5,134522613,134525602
JADE2,5,134523952,134583227
LOC124901191,5,134578131,134578190
SAR1B,5,134601149,134632828
RNU6-1311P,5,134634844,134634945
SEC24A,5,134648382,134727909
LOC124901192,5,134661730,134661789
RNU6-1164P,5,134701172,134701278
RNU6-757P,5,134715483,134715582
CAMLG,5,134738548,134752157
DDX46,5,134758779,134831121
RPL34P13,5,134804742,134805168
C5orf24,5,134833602,134859735
TXNDC15,5,134873770,134901635
LOC124901071,5,134874831,134875398
PCBD2,5,134905131,134962644
MTCYBP18,5,134923303,134924049
MTND6P4,5,134924123,134924644
MTND5P11,5,134924648,134926459
MTND4P12,5,134926661,134928036
MTND4LP30,5,134928030,134928326
MTND3P25,5,134928393,134928527
CATSPER3,5,134967907,135011696
PITX1,5,135027734,135034789
PITX1-AS1,5,135033274,135344680
EPIST,5,135038831,135040047
LOC124901072,5,135134362,135137054
LINC02900,5,135236234,135248177
MACROH2A1,5,135334381,135399887
DCANP1,5,135444214,135447348
TIFAB,5,135444226,135452351
LOC124901073,5,135450500,135458721
NEUROG1,5,135534282,135535964
CXCL14,5,135570679,135578991
SLC25A48,5,135579172,135888637
SLC25A48-AS1,5,135648683,135653935
MIR5692C1,5,135802985,135803075
LOC107986453,5,135821783,135826582
LOC124901074,5,135890456,135896148
IL9,5,135892246,135895841
FBXL21P,5,135930297,135941996
LECT2,5,135946904,135954983
LOC105379189,5,136021558,136025893
TGFBI,5,136028988,136063818
VTRNA2-1,5,136080491,136080598
SMAD5-AS1,5,136129513,136134890
SMAD5,5,136132845,136182733
SMIM32,5,136191468,136193162
TRPC7,5,136212745,136365545
TRPC7-AS1,5,136214048,136222159
TRPC7-AS2,5,136226655,136316100
LOC124901075,5,136376042,136396460
HSPD1P18,5,136380924,136381511
HNRNPA1P13,5,136428832,136430054
LOC124901076,5,136504600,136509629
CTB-1I21.1,5,136753815,136756157
ANKRD49P3,5,136857495,136858541
RNA5SP193,5,136969200,136969306
SPOCK1,5,136975298,137499326
LOC105379192,5,137128197,137130969
KLHL3,5,137617500,137736089
MIR874,5,137647572,137647649
HNRNPA0,5,137745651,137754363
NPY6R,5,137801193,137810751
PKD2L2-DT,5,137853811,137889319
LOC107986368,5,137855862,137862614
MYOT,5,137867860,137887851
PKD2L2,5,137889457,137942747
FAM13B,5,137937960,138052178
FAM13B-AS1,5,138032774,138038933
LOC124901077,5,138033139,138034673
RNU6-1148P,5,138069355,138069458
WNT8A,5,138077367,138092365
NME5,5,138115175,138139428
LOC124901208,5,138115202,138115304
RNU6-460P,5,138116573,138116680
RNU6-888P,5,138123034,138123111
BRD8,5,138139770,138178630
KIF20A,5,138179112,138187723
CDC23,5,138187650,138213323
GFRA3,5,138252380,138274621
RPS27AP18,5,138266999,138267757
CDC25C,5,138285265,138338355
LOC100128966,5,138332105,138337146
FAM53C,5,138337557,138349729
KDM3B,5,138352685,138437027
REEP2,5,138439057,138446965
EGR1,5,138465479,138469303
RPL7P19,5,138473744,138474417
LOC124901078,5,138492328,138493325
ETF1,5,138506095,138543236
HSPA9,5,138553756,138575401
SNORD63B,5,138558969,138559041
SNORD63,5,138561043,138561110
LOC105379193,5,138571078,138585089
RPL10AP10,5,138610655,138620964
LOC124901196,5,138623479,138623582
CTNNA1-AS1,5,138744430,138753924
CTNNA1,5,138753425,138935034
LRRTM2,5,138868921,138875335
SIL1,5,138946724,139198368
LOC124901079,5,138951882,138975939
LOC124901080,5,139011101,139012827
RNA5SP194,5,139012329,139012441
RPL12P21,5,139035107,139035645
RNU6-572P,5,139221758,139221837
LOC124901081,5,139273067,139293557
SNHG4,5,139273752,139283184
MATR3,5,139274101,139331677
SNORA74D,5,139276180,139276323
SNORA74A,5,139278780,139278979
RNA5SP195,5,139299852,139299968
RN7SKP64,5,139333038,139333365
PAIP2,5,139341854,139369717
SLC23A1,5,139367196,139385676
MZB1,5,139387467,139389913
PROB1,5,139390592,139395104
SPATA24,5,139392500,139404089
DNAJC18,5,139410203,139439525
LOC124901082,5,139417595,139418592
RNU5B-4P,5,139447907,139448018
ECSCR,5,139448560,139462743
SMIM33,5,139471004,139473700
STING1,5,139475533,139482758
LOC101059986,5,139482849,139493141
NCOA4P4,5,139493841,139497974
LOC124901083,5,139503242,139512934
UBE2D2,5,139526240,139628434
HSPE1P15,5,139610906,139611181
H3P25,5,139612002,139612363
CXXC5,5,139647299,139683882
CXXC5-AS1,5,139648999,139649728
LOC124901084,5,139667826,139668775
LOC124901085,5,139709902,139721998
RNU6-236P,5,139717985,139718090
PSD2-AS1,5,139741347,139746223
PSD2,5,139742475,139844466
NRG2,5,139846781,140043299
LOC124900193,5,140102922,140109269
MALINC1,5,140102922,140108012
PURA,5,140114109,140125619
IGIP,5,140125937,140129392
LOC124901086,5,140152075,140157460
LOC101929719,5,140157319,140168785
CYSTM1,5,140175188,140243789
PFDN1,5,140245035,140303101
HBEGF,5,140332843,140346603
SLC4A9,5,140360194,140375141
LOC124901087,5,140380035,140386789
RNU4-14P,5,140397323,140397444
ANKHD1-EIF4EBP3,5,140401833,140549576
ANKHD1,5,140401833,140539849
LOC124901194,5,140527352,140527428
EIF4EBP3,5,140547662,140549576
SRA1,5,140550067,140558093
APBB3,5,140558268,140564598
MIR6831,5,140563671,140563751
SLC35A4,5,140564828,140569100
LOC112267855,5,140574745,140595062
LOC124900208,5,140579667,140579792
HAUS1P1,5,140581493,140582541
TMCO6,5,140596530,140647732
RPL36P11,5,140609085,140609403
CD14,5,140631732,140633701
NDUFA2,5,140645285,140647630
IK,5,140647829,140662480
MIR3655,5,140647844,140647926
LOC124901088,5,140662411,140665437
WDR55,5,140664904,140672345
DND1,5,140670794,140673576
HARS1,5,140673905,140691370
HARS2,5,140691455,140699305
ZMAT2,5,140700447,140706686
LOC105378198,5,140711276,140758080
VTRNA1-1,5,140711276,140711373
VTRNA1-2,5,140718926,140719013
VTRNA1-3,5,140726159,140726246
LOC100421074,5,140764141,140764955
PCDHA1,5,140786136,141012347
PCDHA@,5,140786136,141012344
PCDHA2,5,140794852,141012347
LOC124901089,5,140797502,140807638
PCDHA3,5,140801057,141012347
PCDHA4,5,140807068,141012347
PCDHA5,5,140821613,141012347
PCDHA6,5,140827960,141012347
