Gene,Chr,Start,End
LOC107984390,11,113596758,113696850
TMPRSS5,11,113697893,113716636
MTRF1LP1,11,113722059,113722728
ZW10,11,113743514,113784012
RPS29P19,11,113761442,113761612
LOC100288385,11,113779988,113780219
CLDN25,11,113790104,113790793
LOC390251,11,113799477,113800336
ATF4P4,11,113800377,113801792
LRRC37A13P,11,113801805,113802091
USP28,11,113808211,113885899
LOC100421976,11,113830746,113832234
RNU6-1107P,11,113869672,113869775
LOC124902821,11,113875576,113875637
HTR3B,11,113915134,113959423
HTR3A,11,113985458,114000652
ZBTB16,11,114070066,114267135
NNMT,11,114268171,114323905
LOC101928940,11,114371000,114390441
LOC107984391,11,114383148,114391674
C11orf71,11,114401848,114410930
RBM7,11,114411085,114421025
REXO2,11,114449884,114460696
LOC100422382,11,114463476,114464679
NXPE2P1,11,114523192,114523853
NXPE1,11,114529349,114570293
LOC124902825,11,114537544,114537647
NXPE4,11,114581003,114606198
LOC100132172,11,114593674,114594961
NXPE2,11,114689829,114718360
LOC105369506,11,114788282,114885769
CADM1,11,115182091,115517534
LOC105369509,11,115346725,115353588
CADM1-AS1,11,115409896,115410798
LOC105369511,11,115532034,115533338
FTLP7,11,115551848,115552713
RPL12P46,11,115591173,115591367
LOC124902826,11,115640248,115640351
LINC02698,11,115672515,115914679
LOC101928985,11,115745090,115747907
LINC00900,11,115768476,115773345
LINC02703,11,115933018,115960034
RPL15P15,11,115963000,115963947
LOC105369513,11,116046189,116094201
LOC107984393,11,116133107,116181775
LOC107987166,11,116328294,116488361
LOC124902834,11,116334427,116334528
LINC02151,11,116511039,116514823
LOC107984372,11,116640120,116653386
LINC02702,11,116653494,116672338
BUD13,11,116762809,116787613
ZPR1,11,116788425,116802647
APOA5,11,116803991,116807044
APOA4,11,116835812,116838412
APOC3,11,116845008,116848178
APOA1,11,116850858,116853057
APOA1-AS,11,116851224,116870832
SIK3,11,116858511,117113691
RNY4P6,11,117031137,117031231
RPS27P19,11,117050998,117051344
LOC124902763,11,117090510,117104041
LOC101060089,11,117133005,117141706
LOC653303,11,117150835,117154173
PAFAH1B2,11,117159595,117193468
SIDT2,11,117194038,117212742
LOC100652768,11,117210913,117217211
TAGLN,11,117214594,117222762
PCSK7,11,117219634,117247371
RNF214,11,117247969,117303259
LOC124900313,11,117280603,117280756
BACE1,11,117302503,117333060
BACE1-AS,11,117308151,117308975
CEP164,11,117338426,117429915
PRR13P3,11,117352254,117353337
DSCAML1,11,117444420,117833926
LOC105369515,11,117675544,117685485
FXYD6-FXYD2,11,117836469,117893055
FXYD2,11,117836469,117844497
FXYD6,11,117853389,117893827
TMPRSS13,11,117917034,117945793
IL10RA,11,118002774,118019416
SMIM35,11,118020013,118103349
RN7SL828P,11,118083626,118083927
TMPRSS4,11,118093464,118138291
LOC105369517,11,118108732,118115363
SCN4B,11,118149764,118169227
SCN2B,11,118179198,118193026
JAML,11,118210112,118241400
HSPE1P18,11,118225126,118225617
MPZL3,11,118243079,118268721
MPZL2,11,118269772,118280653
CD3E,11,118321077,118332497
CD3D,11,118355312,118359063
CD3G,11,118360702,118371513
UBE4A,11,118375859,118415462
LOC100131626,11,118397476,118435067
ATP5MG,11,118417857,118426099
KMT2A,11,118455794,118546121
TTC36-AS1,11,118531201,118550383
TTC36,11,118546763,118550282
TMEM25,11,118550481,118566581
IFT46,11,118563838,118585221
RPL5P30,11,118579913,118580934
LOC124902764,11,118584796,118587889
ARCN1,11,118591694,118622309
RNU6-1157P,11,118613263,118613368
LOC124902765,11,118621405,118627965
PHLDB1,11,118625712,118677249
MIR6716,11,118663225,118663304
TREH,11,118676537,118698868
TREHP1,11,118706985,118709809
LOC105369519,11,118708758,118728377
RNU6-376P,11,118721416,118721521
LOC124902766,11,118728408,118748484
DDX6,11,118766827,118810235
SETP16,11,118853797,118854802
CXCR5,11,118904125,118918023
LOC124902767,11,118906360,118908337
BCL9L,11,118916371,118946170
MIR4492,11,118930944,118931023
RN7SL688P,11,118951466,118951740
UPK2,11,118976691,118978952
FOXR1,11,118992171,119001685
CENATAC,11,119018492,119036154
RPL23AP64,11,119023306,119023953
RPS25,11,119036078,119038704
TRAPPC4,11,119039128,119044496
SLC37A4,11,119044474,119051238
HYOU1,11,119064550,119077556
VPS11,11,119088176,119102362
HMBS,11,119105272,119113932
H2AX,11,119114257,119115848
DPAGT1,11,119116893,119122234
C2CD2L,11,119127131,119138918
HINFP,11,119141956,119156439
ABCG4,11,119169420,119183034
NLRX1,11,119188702,119204385
PDZD3,11,119205845,119210583
CCDC153,11,119210624,119216213
SNORD150,11,119210937,119211011
CBL,11,119226712,119328785
RNU6-262P,11,119310196,119310311
MCAM,11,119329165,119337763
MIR6756,11,119333583,119333645
LOC124900316,11,119343931,119344047
RNF26,11,119355164,119357946
C1QTNF5,11,119359579,119367342
MFRP,11,119359579,119367342
USP2,11,119376744,119403221
USP2-AS1,11,119403309,119520748
LOC100130353,11,119424289,119426928
THY1,11,119437019,119446528
DUXAP5,11,119465762,119467079
LOC107984398,11,119600761,119605181
KRT8P7,11,119624639,119626399
LOC105369520,11,119653387,119661626
NECTIN1,11,119660108,119752026
RNU6-1123P,11,119679177,119679282
NECTIN1-AS1,11,119732791,119736794
NECTIN1-DT,11,119752409,119762421
LOC390255,11,119843916,119845024
LOC105369526,11,119928051,119974340
LINC02744,11,120011268,120018161
LOC105369527,11,120050103,120052347
LOC105378956,11,120101494,120125227
TRIM29,11,120134138,120160951
LOC105369529,11,120151334,120163308
LOC107984399,11,120191815,120194520
LOC105369530,11,120209031,120214109
OAF,11,120233870,120253135
POU2F3,11,120259430,120342742
LOC649133,11,120272551,120288722
LOC105369531,11,120291505,120312426
TLCD5,11,120348101,120357433
ARHGEF12,11,120360160,120513690
GRIK4,11,120535497,121012594
LOC107984400,11,120598954,120601761
ELOCP22,11,120642940,120643288
LOC105369532,11,120834339,120842109
LOC101929227,11,120890930,120918496
HMGB1P42,11,120959419,120960356
LOC101929208,11,120964243,120981726
TBCEL-TECTA,11,121047848,121216595
TBCEL,11,121047848,121114522
TECTA,11,121124974,121216595
LOC105369533,11,121261908,121270241
LOC105369534,11,121270278,121273250
RPS4XP12,11,121275346,121276055
SC5D,11,121317829,121338469
BMPR1AP2,11,121387859,121389328
SORL1-AS1,11,121460690,121482189
SORL1,11,121478500,121660113
LOC105369535,11,121499336,121506844
RNU6-256P,11,122030864,122030960
MIR100HG,11,122057374,122452245
MIR125B1,11,122128759,122128846
BLID,11,122144347,122145222
MIRLET7A2,11,122175523,122175594
MIR10526,11,122181094,122181147
MIR100,11,122181220,122181299
RNU4ATAC10P,11,122478617,122478738
RNU4ATAC5P,11,122480883,122481008
TRK-TTT2-1,11,122587626,122587698
RNU6-592P,11,122606864,122606966
GLULP3,11,122640996,122642360
UBASH3B,11,122683359,122842181
LOC124902828,11,122753875,122753978
CRTAM,11,122866290,122900405
JHY,11,122910522,122991609
RNU4-23P,11,122954773,122954912
ATP5PBP5,11,122988000,122989031
LOC124902774,11,122991670,123005357
BSX,11,123005290,123009556
LOC341056,11,123046180,123048225
RPL34P23,11,123064430,123064834
RPS26P43,11,123078287,123078537
RPL31P47,11,123079693,123080032
HSPA8,11,123086071,123090720
SNORD14E,11,123086659,123086738
SNORD14D,11,123087493,123087579
SNORD14C,11,123087919,123088006
CLMP,11,123098457,123223763
LOC107984350,11,123163811,123166052
LOC105369540,11,123232553,123236234
LOC105369539,11,123235300,123236299
LOC124900305,11,123329835,123329968
LINC02727,11,123342120,123343786
PHB1P17,11,123368614,123369154
GRAMD1B,11,123386861,123656743
MIR4493,11,123409808,123409880
LOC124902776,11,123453431,123459557
SF3A3P2,11,123625708,123628444
SCN3B,11,123658164,123683597
LOC105369543,11,123682658,123701999
ZNF202,11,123752703,123770446
OR6X1,11,123782367,123783305
RNU1-21P,11,123792719,123792881
LOC105369544,11,123826183,123845808
OR6M1,11,123834191,123835132
OR6M2P,11,123869736,123870681
OR6M3P,11,123890455,123891297
TMEM225,11,123911680,123914430
OR8D4,11,123930777,123937833
OR4D5,11,123968219,123969175
OR6T1,11,123971469,123972440
OR10S1,11,124005286,124006406
OR10G6,11,124022786,124023784
OR10G5P,11,124038127,124039031
OR10G4,11,124041612,124047347
OR10G9,11,124051624,124052559
OR10G8,11,124055409,124059245
OR10G7,11,124064624,124069936
OR10D5P,11,124083403,124084336
LOC105369545,11,124110931,124115370
OR10D4P,11,124122000,124123296
OR10N1P,11,124133618,124134540
VWA5A,11,124144018,124176287
OR10D1P,11,124186977,124187909
OR10D3,11,124211893,124217332
LOC102724410,11,124233955,124269905
OR8F1P,11,124235756,124236718
OR8G3P,11,124240280,124244421
OR8G2P,11,124253325,124254200
OR8G7P,11,124267019,124268175
LOC124906945,11,124269694,124340373
OR8G1,11,124278271,124279135
OR8G5,11,124284991,124294856
SLC5A4P1,11,124302597,124303205
OR8D1,11,124331496,124342604
LOC112268069,11,124344720,124351891
OR8D2,11,124347930,124348865
OR8B7P,11,124353456,124354074
OR8B6P,11,124367485,124368385
OR8B5P,11,124386270,124387070
OR8B1P,11,124394096,124395068
OR8C1P,11,124405624,124406298
OR8B2,11,124411077,124413171
OR8B3,11,124424199,124427689
OR8X1P,11,124432906,124433774
LOC107984404,11,124433289,124434360
OR8B4,11,124452615,124453544
OR8B8,11,124466118,124474367
OR8A2P,11,124489236,124490198
OR8B9P,11,124509749,124510234
OR8B10P,11,124544981,124545913
OR8A3P,11,124560279,124560657
LOC100421985,11,124567214,124567990
OR8B12,11,124571394,124572326
OR8A1,11,124598669,124600046
OR8Q1P,11,124630271,124630927
PANX3,11,124640092,124649020
TBRG1,11,124651528,124664584
SIAE,11,124661771,124704961
RNA5SP352,11,124665117,124665250
SPA17,11,124702562,124726178
LOC107984405,11,124747187,124748585
NRGN,11,124768605,124775873
VSIG2,11,124776137,124780919
ESAM,11,124781790,124790954
ESAM-AS1,11,124787798,124794588
MSANTD2,11,124795161,124829077
MSANTD2-AS1,11,124829099,124863153
LOC107984357,11,124836474,124838543
ROBO3,11,124894054,124910095
ROBO4,11,124912311,124926485
LOC107984406,11,124920419,124973958
HEPACAM,11,124947841,124964684
HEPN1,11,124947911,124949196
CCDC15-DT,11,124977812,124982673
CCDC15,11,124982845,125070161
SLC37A2,11,125091969,125119183
TMEM218,11,125123053,125140287
KRT18P59,11,125142189,125143590
PKNOX2-DT,11,125187136,125193277
PKNOX2,11,125193419,125462086
LOC105369549,11,125287324,125291185
RNU6-321P,11,125306249,125306354
FEZ1,11,125471573,125524940
LOC403312,11,125523908,125528201
STT3A-AS1,11,125596761,125621225
EI24,11,125598125,125613333
RNU6-1156P,11,125603367,125603466
STT3A,11,125621509,125651713
CHEK1,11,125653757,125704891
LOC118567325,11,125653758,125654516
RNU2-35P,11,125678377,125678518
ACRV1,11,125700163,125709487
LOC105369551,11,125711961,125728265
PATE1,11,125774917,125778499
PATE2,11,125804709,125807423
PATE3,11,125816723,125820196
PATE4,11,125861917,125868678
HYLS1,11,125912495,125929517
PUS3,11,125922358,125932075
DDX25,11,125932197,125957695
VSIG10L2,11,125974898,125985173
CDON,11,125985675,126092103
NAP1L1P1,11,126096892,126098100
LOC124902782,11,126130034,126135432
LOC107984407,11,126132085,126132970
LOC105369591,11,126153336,126170238
LOC124902783,11,126165028,126167355
RPUSD4,11,126231624,126241182
FAM118B,11,126241256,126292471
RNU4-86P,11,126243792,126244009
RN7SL351P,11,126274519,126274766
SRPRA,11,126292422,126298379
FOXRED1,11,126298638,126309536
RPL35AP26,11,126309612,126309985
LOC124902838,11,126313067,126313164
TIRAP,11,126314493,126326362
TIRAP-AS1,11,126325727,126331214
DCPS,11,126335487,126381408
GSEC,11,126373121,126386992
ST3GAL4,11,126387091,126446076
KIRREL3,11,126454803,127034001
KIRREL3-AS1,11,126575292,126643841
LOC101929427,11,126685151,126714455
LOC105369561,11,126760531,126762975
LOC105369559,11,126885512,126973938
KIRREL3-AS2,11,126973922,126978265
MIR3167,11,127021589,127021673
LOC105369558,11,127025466,127028583
KIRREL3-AS3,11,127036040,127039190
LOC101929473,11,127100163,127134368
LOC105369562,11,127142536,127147200
LOC107984379,11,127262951,127264889
LINC02712,11,127304082,127370018
RN7SKP121,11,127438998,127439302
RN7SKP279,11,127440821,127441118
LOC107984373,11,127460814,127529860
DNAJB6P1,11,127974230,127974901
LOC107984374,11,128084829,128087981
LINC02725,11,128128949,128216936
LINC02098,11,128242033,128274698
LOC124902786,11,128323532,128329392
LOC124902789,11,128446243,128493163
ETS1,11,128492108,128620806
MIR6090,11,128555722,128555781
ETS1-AS1,11,128559474,128563715
LOC124902790,11,128563721,128566382
LOC105369565,11,128598449,128622907
LOC105369568,11,128630551,128655500
LOC101929538,11,128714464,128720150
FLI1,11,128719763,128845984
SENCR,11,128724900,128729224
KCNJ1,11,128870511,128899787
LOC107984409,11,128889924,128899670
LOC124906946,11,128904546,128918706
KCNJ5,11,128926287,128956088
KCNJ5-AS1,11,128934498,128941164
TP53AIP1,11,128969657,128977797
ARHGAP32,11,128999975,129315027
RNU6-876P,11,129028166,129028269
RNU6-874P,11,129238468,129238572
LOC399975,11,129269276,129318672
ZNF123P,11,129330702,129332114
LOC105369571,11,129335233,129338406
LOC105369572,11,129342825,129366715
BARX2,11,129411348,129487778
RPS27P20,11,129573332,129573669
LINC01395,11,129647842,129652995
TMEM45B,11,129851489,129895715
NFRKB,11,129899341,129931605
PRDM10,11,129935739,130038861
PRDM10-DT,11,130038650,130041513
ELOBP2,11,130068888,130069281
LOC107984432,11,130103991,130105762
APLP2,11,130106007,130180474
RPL34P21,11,130118603,130118889
LOC124902850,11,130149836,130150004
ST14,11,130195451,130246169
ZBTB44,11,130262483,130350761
NDUFAF2P2,11,130321429,130321721
DDX18P5,11,130330839,130333222
LOC124902848,11,130340473,130340550
RN7SL778P,11,130346017,130346311
ZBTB44-DT,11,130350837,130439465
ADAMTS8,11,130440731,130464423
ADAMTS15,11,130484367,130512366
LOC105369574,11,130558183,130594262
BAK1P2,11,130581267,130583378
MIR8052,11,130702481,130702549
LINC02873,11,130708702,130753098
LOC105369575,11,130759164,130776463
LOC105369576,11,130807130,130821237
PPP1R10P1,11,130824972,130826618
LINC02551,11,130879931,130897856
SNX19,11,130901996,130952233
LOC105369577,11,131029859,131033278
RN7SL167P,11,131039888,131040189
LOC107984411,11,131109032,131123376
LOC105369579,11,131110723,131119296
LOC105369578,11,131211388,131222587
LOC107984412,11,131222904,131268106
NTM,11,131406501,132375341
RNU6ATAC12P,11,131421136,131421250
LOC101929653,11,131569729,131576738
NTM-AS1,11,131698049,131699476
LOC100419058,11,131808062,131808825
LOC107984413,11,131911424,131948881
NTM-IT,11,132322819,132326976
OPCML,11,132453523,133574050
LOC124902819,11,132564322,132564400
LOC105369580,11,132998466,133021587
LOC124902796,11,133298657,133326608
OPCML-IT1,11,133401640,133407657
LOC124902835,11,133478530,133478631
LINC02743,11,133825277,133851978
SPATA19,11,133882925,133887807
LOC283172,11,133906742,133907978
IGSF9B,11,133938732,133999751
MIR4697,11,133940798,133940875
LINC02731,11,134075056,134084125
JAM3,11,134112013,134194140
LOC124906956,11,134134833,134136814
PTP4A2P2,11,134165265,134167337
NCAPD3,11,134192253,134267300
SNORD153,11,134193427,134193502
LOC100533644,11,134213442,134215517
VPS26B,11,134266510,134289633
THYN1,11,134290127,134295197
ACAD8,11,134295413,134307700
GLB1L3,11,134318205,134361201
LOC100421417,11,134358407,134358908
GLB1L2,11,134373617,134417937
B3GAT1,11,134420117,134453959
B3GAT1-DT,11,134478514,134548064
LOC124902799,11,134603769,134608969
LOC105369583,11,134682492,134688732
LINC02706,11,134756447,134759931
LINC02714,11,134779924,134808229
LINC02697,11,134998382,134999487
LOC100507548,11,135033271,135034718
LINC02717,11,135042771,135055877
LOC105369587,11,135052572,135058933
LINC02684,11,135120400,135124319
DDX11L17,12,4985,7478
LOC124906983,12,7478,22717
FAM138D,12,30786,32250
IQSEC3,12,58888,174477
LOC105369593,12,99511,104926
LOC574538,12,130398,142123
IQSEC3-AS1,12,160093,178997
SLC6A12,12,186072,211078
SLC6A12-AS1,12,200567,202015
SLC6A13,12,217551,259667
LOC102723544,12,250277,254131
KDM5A,12,276885,386174
CCDC77,12,386201,438211
B4GALNT3,12,455476,559474
LOC124902852,12,503307,503752
NINJ2,12,560261,659273
LOC105369595,12,581683,582472
RNU7-103P,12,585519,585574
NINJ2-AS1,12,626689,641685
LINC02455,12,669659,712565
LOC101929432,12,685716,724127
WNK1,12,748443,907208
RNU4ATAC16P,12,776987,777111
RAD52,12,907492,985932
ERC1,12,987116,1490194
LOC124902857,12,1109330,1123747
HTR1DP1,12,1146535,1147315
LOC107987182,12,1331338,1334276
LINC00942,12,1494753,1498714
LOC107984507,12,1522065,1526534
FBXL14,12,1560304,1590139
WNT5B,12,1612578,1643573
MIR3649,12,1656662,1656727
ADIPOR2,12,1687685,1784807
LOC100533654,12,1693320,1694673
RPS4XP14,12,1753467,1754339
CACNA2D4,12,1788097,1914979
LOC105369602,12,1796577,1803631
LOC105369601,12,1809204,1814947
LRTM2,12,1816705,1832896
LAMP1P1,12,1861444,1861955
LOC124902858,12,1880367,1885969
LINC00940,12,1925317,1932690
DCP1B,12,1937705,2000585
CACNA1C-IT1,12,2012800,2031190
CACNA1C-IT2,12,2044478,2045589
CACNA1C,12,2049113,2703402
LOC107984131,12,2127768,2164364
CACNA1C-AS4,12,2216342,2219286
CACNA1C-IT3,12,2271010,2289963
RPS6P18,12,2663881,2664531
CACNA1C-AS2,12,2672482,2676203
CACNA1C-AS1,12,2679984,2696594
LOC124906976,12,2745513,2751225
LOC100422463,12,2747542,2748290
ITFG2-AS1,12,2748110,2818924
IQSEC3P1,12,2758123,2758792
RPL23AP14,12,2787896,2788422
CBX3P4,12,2793247,2793582
FKBP4,12,2800969,2811423
ITFG2,12,2818668,2865802
NRIP2,12,2831348,2841035
TEX52,12,2855057,2863050
FOXM1,12,2863691,2883185
RHNO1,12,2882276,2895466
TULP3,12,2896833,2947229
LOC124903097,12,2934943,2935003
RNU6-1315P,12,2960360,2960458
TEAD4,12,2965518,3046795
RPL13AP24,12,3077369,3078293
TSPAN9,12,3083510,3293033
RPS27P3,12,3218095,3218442
LOC124902861,12,3236453,3238555
LOC100128253,12,3304988,3372638
LINC02827,12,3306803,3330214
LOC100418939,12,3329815,3343695
LINC02417,12,3374624,3378119
PRMT8,12,3387867,3600523
LOC105369607,12,3425615,3439566
RPS26P44,12,3475437,3475873
THCAT155,12,3490233,3499361
CRACR2A,12,3621867,3759684
RNU6-174P,12,3732820,3732925
LOC107984495,12,3756462,3764751
PARP11,12,3815532,3880061
OTUD4P1,12,3846132,3852946
PARP11-AS1,12,3870672,3923257
LOC105369608,12,3929048,3965279
LOC105369611,12,4018114,4033435
HSPA8P5,12,4104061,4106408
LOC124900317,12,4110628,4124941
RPL18P9,12,4116185,4126647
LOC105369612,12,4179772,4210704
CCND2-AS1,12,4255526,4282943
CCND2,12,4280521,4312135
TIGAR,12,4327996,4366805
RPS15P7,12,4331124,4331618
FGF23,12,4375010,4386480
FGF6,12,4440927,4452599
C12orf4,12,4494524,4545256
RAD51AP1,12,4545677,4566834
DYRK4,12,4568995,4620692
LOC103568124,12,4608997,4610444
AKAP3,12,4622335,4655891
LOC100420673,12,4641981,4643194
NDUFA9,12,4655954,4701144
GAU1,12,4707245,4726924
GALNT8,12,4727222,4779711
KCNA6,12,4816353,4858155
KCNA1,12,4916952,4925303
LOC100507560,12,5014270,5031985
LOC390282,12,5038793,5039332
KCNA5,12,5050280,5053156
LOC105369617,12,5128299,5400422
LOC124902864,12,5192035,5202104
LOC105369616,12,5204466,5211767
LINC02443,12,5240157,5249330
LOC105369618,12,5400821,5420028
NTF3,12,5438342,5502089
LOC124902865,12,5513357,5530548
ANO2,12,5569523,5953779
LOC101901829,12,5590629,5591317
LOC105369621,12,5889499,5919921
VWF,12,5956421,6132275
SNORA120,12,6047607,6047753
RN7SL69P,12,6103308,6103578
LOC105369623,12,6177445,6188645
LOC105369622,12,6179185,6181639
CD9,12,6207556,6245881
LOC105369625,12,6231584,6303048
ATP5MFP5,12,6277668,6278085
PLEKHG6,12,6319720,6337898
TNFRSF1A,12,6338163,6351461
RN7SL391P,12,6353976,6354259
LOC112268088,12,6355226,6356500
SCNN1A,12,6356269,6387417
LOC107984500,12,6357603,6365202
LOC105369626,12,6375371,6383633
LTBR,12,6385218,6401631
RPL31P10,12,6420365,6420809
SRP14P1,12,6448859,6449521
CD27-AS1,12,6449385,6461904
CD27,12,6455340,6462100
TAPBPL,12,6462036,6472700
VAMP1,12,6472621,6481015
PKP2P1,12,6488018,6492529
MRPL51,12,6502237,6503613
NCAPD2,12,6504453,6542311
SCARNA10,12,6520578,6520907
GAPDH,12,6544873,6548727
IFFO1,12,6549317,6566401
NOP2,12,6567230,6578651
CHD4,12,6580442,6617741
SCARNA11,12,6591835,6591971
LOC105369631,12,6624790,6637119
LPAR5,12,6629192,6646324
ACRBP,12,6648439,6657798
ING4,12,6660668,6673486
ZNF384,12,6676834,6699927
PIANP,12,6704146,6711170
RNU6-781P,12,6719807,6719907
COPS7A,12,6734396,6742219
MLF2,12,6757561,6762706
PTMS,12,6775928,6780518
LAG3,12,6782086,6788021
RN7SL380P,12,6793422,6793729
CD4,12,6799096,6830079
GPR162,12,6831114,6836714
P3H3,12,6837700,6849139
GNB3,12,6850217,6856691
CDCA3,12,6854092,6860585
USP5,12,6861449,6875929
TPI1,12,6876717,6880246
SPSB2,12,6880233,6882601
LOC105369632,12,6885059,6898618
RPL13P5,12,6893240,6893873
DSTNP2,12,6893944,6895049
LRRC23,12,6915432,6925409
ENO2,12,6925760,6934876
LOC124902868,12,6934533,6938888
ATN1,12,6935640,6953487
C12orf57,12,6954599,6957169
RNU7-1,12,6954982,6955044
PTPN6,12,6957743,6974790
LOC105369634,12,6975106,6976574
MIR200CHG,12,6976720,6977922
MIR200C,12,6977174,6977241
MIR141,12,6977572,6977666
PHB2,12,6978802,6984228
SCARNA12,12,6980812,6981081
EMG1,12,6984388,7010891
LPCAT3,12,6989663,7031946
RPL37P20,12,7045578,7045868
LOC100419825,12,7054410,7055273
C1S,12,7074188,7084511
C1R,12,7093689,7105531
C1RL,12,7107640,7122399
C1RL-AS1,12,7121492,7135036
RNU6-485P,12,7131970,7132076
RBP5,12,7136869,7143159
CLSTN3,12,7143523,7172097
PEX5,12,7201809,7231939
LOC100420983,12,7250773,7254350
ACSM4,12,7317413,7342059
LOC101927882,12,7352263,7355080
CD163L1,12,7368300,7457540
LOC100419928,12,7452165,7453466
CD163,12,7484506,7517489
LOC124902870,12,7506884,7508957
GAPDHP31,12,7580007,7581292
NIFKP3,12,7618013,7618991
LOC100131676,12,7620691,7621412
APOBEC1,12,7663658,7684886
GDF3,12,7704552,7710540
DPPA3,12,7726072,7732205
CLEC4C,12,7744033,7764174
NANOGNB,12,7779821,7788715
NANOG,12,7803995,7813735
SLC2A14,12,7827112,7905386
RPS20P29,12,7874721,7875036
LOC100130582,12,7885090,7885936
NANOGP1,12,7906552,7913432
SLC2A3,12,7933413,7950362
LOC124902871,12,7977772,7981179
RPS20P28,12,8008415,8008727
HSPD1P12,12,8028570,8030019
LOC100462988,12,8030338,8031481
FOXJ2,12,8046312,8069122
C3AR1,12,8070449,8079963
NECAP1,12,8095874,8111478
CLEC4A,12,8137209,8152211
POU5F1P3,12,8147349,8148432
GCSHP4,12,8154072,8156322
ZNF705A,12,8170619,8193651
FAM66C,12,8193814,8215060
DEFB109F,12,8213659,8232990
FAM90A1,12,8235339,8241697
ALG1L10P,12,8241813,8245836
FAM86FP,12,8245121,8257019
LINC02449,12,8249487,8256637
ENPP7P5,12,8268521,8280697
LOC124906977,12,8311585,8436921
SNRPCP7,12,8354210,8354990
LINC00937,12,8370959,8404737
LOC101927966,12,8372943,8383568
RPS3AP43,12,8372970,8373817
CLEC6A,12,8439728,8461787
RPL15P17,12,8444348,8445049
RNU6-275P,12,8468204,8468310
SUPT4H1P2,12,8495531,8496248
CLEC4D,12,8496962,8505825
CLEC4E,12,8516764,8524370
LOC124902872,12,8531140,8551401
LOC105369645,12,8547945,8549531
LOC124900334,12,8580963,8581094
AICDA,12,8585624,8596319
HADHAP2,12,8617617,8621545
MFAP5,12,8629231,8646138
LOC101060064,12,8661932,8663235
RIMKLB,12,8664917,8766437
RPSAP51,12,8725693,8726411
A2ML1,12,8805910,8859059
PHC1,12,8896754,8923703
M6PR,12,8922596,8931878
KLRG1,12,8932277,8992945
VDAC2P2,12,9018513,9019712
LINC00612,12,9037777,9047257
A2M-AS1,12,9047362,9050240
A2M,12,9049893,9098416
KRT17P8,12,9109927,9110706
BTG1P1,12,9116955,9118090
PZP,12,9131038,9190589
TPT1P12,12,9137709,9138736
A2MP1,12,9211052,9216723
PTMAP4,12,9221842,9223012
MIR1244-3,12,9221983,9222067
LINC00987,12,9222589,9245418
LOC124903067,12,9227440,9242102
LOC642846,12,9266161,9296648
LOC105369649,12,9317523,9329460
LINC02367,12,9350114,9380238
LOC101928030,12,9354429,9364045
LOC728715,12,9379678,9390158
LOC124906979,12,9385473,9389098
LOC105369647,12,9391086,9391496
LOC124906978,12,9391600,9397402
DDX12P,12,9400442,9430908
LOC408186,12,9431023,9444182
KLRB1,12,9480754,9494170
LOC374443,12,9503534,9544658
RNU6-700P,12,9510373,9510479
GOT2P3,12,9527913,9529454
LOC105369728,12,9533254,9534229
CLEC2D,12,9555955,9585762
NPM1P7,12,9581578,9582761
LINC02390,12,9589583,9597656
CLECL1,12,9599172,9619492
CD69,12,9638644,9647057
KLRF1,12,9686250,9731208
GCNAP1,12,9703551,9704236
CLEC2B,12,9738573,9755567
KLRF2,12,9767714,9782051
CLEC2A,12,9784894,9818588
LINC02470,12,9822803,9829720
CLEC12A-AS1,12,9834362,9839563
CLEC12A,12,9837492,9871760
CLEC1B,12,9879239,9888052
CLEC12B,12,9897031,9905204
LOC102724020,12,9901290,9917032
CLEC9A,12,9917091,9952444
LOC100421202,12,9927251,9932115
CLEC1A,12,9955966,9985656
HNRNPABP1,12,9998419,9999349
LOC105369655,12,10002074,10020632
CLEC7A,12,10003452,10016867
OLR1,12,10045018,10058858
TMEM52B,12,10057239,10078519
GABARAPL1,12,10099612,10109862
GABARAPL1-AS1,12,10100383,10101801
KLRD1,12,10125682,10216423
LOC124902875,12,10147818,10159370
LOC105369656,12,10167056,10178011
LINC02617,12,10219675,10225108
LINC02598,12,10243743,10247937
KLRK1-AS1,12,10250590,10285323
KLRC4-KLRK1,12,10259174,10296963
KLRK1,12,10259174,10276858
KLRC4,12,10294201,10296574
KLRC3,12,10299132,10307417
KLRC1,12,10313642,10326059
LOC105369657,12,10366608,10408455
EIF2S3B,12,10377306,10394552
LOC105369658,12,10408508,10422285
SLC25A39P2,12,10422621,10422890
LINC02446,12,10424734,10447058
KLRA1P,12,10461894,10473161
MAGOHB,12,10477519,10486915
STYK1,12,10492227,10547157
YBX3,12,10572193,10596426
LOC112268104,12,10599295,10614403
LINC02366,12,10623314,10650532
HSPE1P12,12,10643336,10643813
TAS2R7,12,10674613,10675708
TAS2R8,12,10679133,10680368
TAS2R9,12,10682176,10683250
TAS2R10,12,10698316,10699455
LOC100420580,12,10704181,10704999
PRH1-PRR4,12,10718942,11040832
PRR4,12,10718942,10722568
PRH1,12,10754065,11040818
TAS2R12P,12,10767971,10768918
TAS2R13,12,10780964,10782600
PRH2,12,10802276,10807884
PRH1-TAS2R14,12,10810447,11040818
TAS2R14,12,10810447,10812300
TAS2R15P,12,10837432,10838415
TAS2R50,12,10858932,10859931
TAS2R20,12,10868982,10871325
TAS2R19,12,10894639,10895640
TAS2R31,12,10903718,10904738
